name,url,closing_date,fields
Shell Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/shell-bursary/,to be confirmed.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Sugar Industry Trust Fund for Education (SITFE) Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/sugar-industry-trust-fund-for-education-sitfe-bursary/,18 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Siza Water Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/siza-water-bursary/,13 December 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Soil Science Society of South Africa Bursary 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/soil-science-society-of-south-africa-bursary/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Sorghum Trust Scholarship South Africa 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/sorghum-trust-scholarship/,30 September 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South Africa International Maritime Institute (SAIMI) Bursary 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/saimi-bursary/,30 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Actuarial Development Programme (SAADP) Bursary 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/south-african-actuaries-development-programme-bursary/,31 August 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Association of Botanists (SAAB) Scholarship South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/south-african-association-of-botanists-scholarship/,Masters students: 28 February 2024.Honours students: 31 March 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Civil Aviation Authority (SACAA) Bursary 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/south-african-civil-aviation-authority-bursary/,8 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Landscapers Institute (SALI) Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/south-african-landscapers-institute-sali-bursary/,6 December 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Nursery Association (SANA) Bursary 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/south-african-nursery-association-bursary/,29 March 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Society of Crop Production (SASCP) Bursary 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/sascp-bursary/,15 March 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Table Grape Industry (SATI) Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/south-african-table-grape-industry-sati-bursary/,31 October 2024 (at 23:59).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Southern African Weed Science Society (SAWSS) Bursary 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/southern-african-weed-science-society-bursary/,30 September 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Southern Farms Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/southern-farms-bursary/,8 September 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Starke Ayres Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/starke-ayres-bursary/,19 January 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Subtrop Lindsey Milne Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/subtrop-lindsey-milne-bursary/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Subtrop SAAGA Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/subtrop-saaga-bursary/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Taylors Halt Quarry Bursary 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/taylors-halt-quarry-bursary/,21 November 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Thermo Fisher Scientific Phambili Trust Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/thermo-fisher-scientific-phambili-trust-bursary/,15 April 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Tongaat Hulett Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/tongaat-hulett-bursary/,25 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
